Unnamed: 0,TEXT,TARGET_LIST
13.0,"Hasil investigasi dan analisis mengindikasikan bahwa kecelakaan tabrakan beruntun disebabkan oleh kurangnya istirahat dan kualitas tidur Pramudi 1 yang tidak memadai, mengakibatkan kelelahan dan microsleep. Ketiadaan rambu-rambu lalu lintas atau pita penggaduh menyebabkan Pramudi 1 kurang waspada saat mendekati Halte Cawang Ciliwung, tidak menyadari adanya Bus 2 yang berhenti, dan menabraknya dari belakang.","[0.0, 0.0, 0.0, 1.0, 0.0]"
9.0,"Hasil investigasi mengungkap bahwa kecelakaan tabrakan beruntun disebabkan oleh kelelahan Pramudi 1 akibat kurang istirahat, mengalami microsleep saat mengemudi. Tidak adanya perlengkapan jalan yang memadai di Halte Cawang Ciliwung membuat Pramudi 1 tidak waspada dan menyebabkan tabrakan dengan Bus 2.","[0.0, 0.0, 0.0, 1.0, 0.0]"
10.0,"Kecelakaan tabrakan beruntun ini disebabkan oleh Pramudi 1 yang kekurangan istirahat dan mengalami kelelahan, berujung pada microsleep. Ketiadaan rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung membuat Pramudi 1 tidak waspada, menabrak Bus 2 dari belakang.","[0.0, 0.0, 0.0, 1.0, 0.0]"
11.0,"Penyebab utama kecelakaan tabrakan beruntun adalah kurangnya istirahat Pramudi 1 yang menyebabkan kelelahan dan microsleep. Kurangnya rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung berkontribusi pada ketidaktahuan Pramudi 1 akan keberadaan Bus 2, mengakibatkan tabrakan.","[0.0, 0.0, 0.0, 1.0, 0.0]"
12.0,Kecelakaan tabrakan beruntun terjadi karena Pramudi 1 mengalami kelelahan dan microsleep akibat kurangnya waktu istirahat. Tidak adanya rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung membuat Pramudi 1 kurang waspada dan menabrak Bus 2 dari belakang.,"[0.0, 0.0, 0.0, 1.0, 0.0]"
13.0,Investigasi menyatakan bahwa kecelakaan tabrakan beruntun disebabkan oleh kelelahan dan microsleep Pramudi 1 karena kurang istirahat. Absennya rambu-rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung menyebabkan Pramudi 1 kurang waspada dan menabrak Bus 2.,"[0.0, 0.0, 0.0, 1.0, 0.0]"
14.0,"Kecelakaan tabrakan beruntun disebabkan oleh kurangnya waktu istirahat Pramudi 1 yang mengakibatkan kelelahan dan microsleep saat mengemudi. Kurangnya rambu-rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung membuat Pramudi 1 kurang waspada, menabrak Bus 2 dari belakang.","[0.0, 0.0, 0.0, 1.0, 0.0]"
15.0,"Penyebab kecelakaan tabrakan beruntun adalah kelelahan Pramudi 1 akibat kurangnya istirahat berkualitas, mengalami microsleep. Tidak adanya rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung menyebabkan Pramudi 1 kurang waspada dan menabrak Bus 2 yang berhenti.","[0.0, 0.0, 0.0, 1.0, 0.0]"
7.0,Penyebab kecelakaan tabrakan beruntun adalah kurangnya istirahat Pramudi 1 yang mengakibatkan kelelahan dan microsleep. Tidak adanya rambu lalu lintas atau pita penggaduh di Halte Cawang Ciliwung menyebabkan Pramudi 1 kurang waspada dan menabrak Bus 2 dari belakang.,"[0.0, 0.0, 0.0, 1.0, 0.0]"
,Penyebab terjadinya fatalitas peristiwa kecelakaan ini disebabkan dua hal yakni tidak digunakannya sabuk keselamatan pada dump truck B mengakibatkan pengemudi terlempar dan tergencet sisi kanan dump truck dan kecepatan dump truck A yang diatas 100 km/jam mengakibatkan dump truck A yang overload memiliki momentum yang besar sehingga menghancurkan kendaraan-kendaraan yang sedang berhenti.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
1.0,"Fatalitas kecelakaan ini disebabkan oleh dua faktor: Pertama, tidak penggunaan sabuk keselamatan pada dump truck B menyebabkan pengemudi terlempar dan terjepit. Kedua, kecepatan dump truck A yang lebih dari 100 km/jam dan kondisi overload, menghasilkan momentum besar yang menghancurkan kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
2.0,"Kecelakaan ini berakibat fatal karena dua alasan utama: Pengemudi dump truck B tidak menggunakan sabuk keselamatan, sehingga terlempar dan tergencet. Sementara itu, kecepatan dump truck A di atas 100 km/jam dan keadaan overload-nya menyebabkan momentum besar yang merusak kendaraan lain yang sedang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
3.0,"Penyebab fatalitas kecelakaan ini adalah, pertama, tidak adanya sabuk keselamatan yang dipakai oleh pengemudi dump truck B, mengakibatkan ia terlempar dan tergencet. Kedua, kecepatan tinggi dump truck A (lebih dari 100 km/jam) dengan kondisi overload memberikan momentum besar yang menghancurkan kendaraan yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
4.0,"Fatalitas kecelakaan ini disebabkan oleh dua faktor: ketiadaan penggunaan sabuk keselamatan pada dump truck B yang mengakibatkan pengemudi terlempar dan tergencet, dan kecepatan dump truck A yang melebihi 100 km/jam dengan kondisi overload, menciptakan momentum besar yang merusak kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
5.0,"Dua faktor menjadi penyebab fatalitas kecelakaan ini: Pertama, pengemudi dump truck B tidak mengenakan sabuk keselamatan, sehingga terlempar dan tergencet. Kedua, kecepatan dump truck A yang lebih dari 100 km/jam dan keadaan overload menyebabkan momentum tinggi yang merusak kendaraan lain di jalan.","[1.0, 0.0, 0.0, 0.0, 0.0]"
6.0,"Kecelakaan ini menjadi fatal akibat tidak digunakannya sabuk keselamatan oleh pengemudi dump truck B, yang menyebabkan ia terlempar dan tergencet, serta kecepatan dump truck A yang lebih dari 100 km/jam dalam kondisi overload, menciptakan momentum yang menghancurkan kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
7.0,"Fatalitas kecelakaan ini disebabkan oleh dua hal: pengemudi dump truck B tidak menggunakan sabuk keselamatan, mengakibatkan ia terlempar dan terjepit; dan kecepatan dump truck A di atas 100 km/jam yang, karena overload, memiliki momentum besar yang merusak kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
8.0,"Dua faktor penyebab fatalitas kecelakaan ini adalah, pertama, pengemudi dump truck B tidak menggunakan sabuk keselamatan sehingga terlempar dan tergencet. Kedua, kecepatan dump truck A di atas 100 km/jam dan keadaan overload-nya yang menyebabkan momentum besar dan menghancurkan kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
9.0,"Penyebab utama fatalitas dalam kecelakaan ini adalah tidak digunakannya sabuk keselamatan oleh pengemudi dump truck B, yang mengakibatkan ia terlempar dan tergencet, dan kecepatan tinggi dump truck A (lebih dari 100 km/jam) dengan kondisi overload yang menciptakan momentum besar, merusak kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
10.0,"Kecelakaan ini menjadi fatal karena dua alasan: pengemudi dump truck B tidak mengenakan sabuk keselamatan, yang mengakibatkan ia terlempar dan tergencet, dan kecepatan tinggi dump truck A (lebih dari 100 km/jam) dengan kondisi overload, menyebabkan momentum besar yang merusak kendaraan yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
11.0,"Fatalitas kecelakaan ini disebabkan oleh dua hal: pertama, pengemudi dump truck B tidak memakai sabuk keselamatan, yang berujung pada ia terlempar dan tergencet. Kedua, kecepatan dump truck A di atas 100 km/jam dengan kondisi overload, menghasilkan momentum besar yang merusak kendaraan berhenti lainnya.","[1.0, 0.0, 0.0, 0.0, 0.0]"
12.0,"Kecelakaan ini menjadi fatal karena pengemudi dump truck B tidak menggunakan sabuk keselamatan, mengakibatkan ia terlempar dan tergencet, dan kecepatan dump truck A yang melebihi 100 km/jam dalam kondisi overload, yang menciptakan momentum besar merusak kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
13.0,"Penyebab fatalitas kecelakaan ini adalah pengemudi dump truck B yang tidak menggunakan sabuk keselamatan sehingga terlempar dan tergencet, dan kecepatan dump truck A yang lebih dari 100 km/jam dengan kondisi overload, menciptakan momentum besar yang merusak kendaraan berhenti lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
14.0,"Dua faktor penyebab fatalitas kecelakaan ini adalah tidak adanya penggunaan sabuk keselamatan oleh pengemudi dump truck B, yang mengakibatkan ia terlempar dan tergencet, dan kecepatan tinggi dump truck A di atas 100 km/jam dengan kondisi overload, yang menghasilkan momentum besar dan merusak kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
15.0,"Kecelakaan fatal ini disebabkan oleh dua faktor: pengemudi dump truck B yang tidak memakai sabuk keselamatan sehingga terlempar dan tergencet, dan kecepatan dump truck A yang melebihi 100 km/jam dalam kondisi overload, menciptakan momentum besar yang merusak kendaraan lain yang sedang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
16.0,"Fatalitas kecelakaan ini disebabkan oleh dua aspek: pengemudi dump truck B yang tidak menggunakan sabuk keselamatan mengakibatkan terlemparnya dan tergencetnya, serta kecepatan dump truck A di atas 100 km/jam dengan kondisi overload yang menciptakan momentum besar, merusak kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
17.0,"Kecelakaan ini menjadi fatal akibat pengemudi dump truck B yang tidak memakai sabuk keselamatan, menyebabkan ia terlempar dan tergencet, dan kecepatan tinggi dump truck A di atas 100 km/jam dengan kondisi overload yang merusak kendaraan lain yang sedang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
18.0,"Dua faktor menyebabkan fatalitas kecelakaan ini: tidak digunakannya sabuk keselamatan oleh pengemudi dump truck B yang berakibat terlempar dan tergencet, dan kecepatan dump truck A yang melebihi 100 km/jam dalam keadaan overload, menyebabkan kerusakan besar pada kendaraan lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
19.0,"Fatalitas kecelakaan ini disebabkan oleh pengemudi dump truck B yang tidak menggunakan sabuk keselamatan, mengakibatkan ia terlempar dan tergencet, serta kecepatan tinggi dump truck A di atas 100 km/jam yang, karena overload, menghancurkan kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
20.0,"Penyebab fatalitas kecelakaan ini melibatkan dua faktor: ketidakpenggunaan sabuk keselamatan oleh pengemudi dump truck B yang menyebabkan ia terlempar dan tergencet, dan kecepatan dump truck A yang lebih dari 100 km/jam dengan keadaan overload, menghancurkan kendaraan berhenti lainnya.","[1.0, 0.0, 0.0, 0.0, 0.0]"
21.0,"Kecelakaan ini berakibat fatal karena pengemudi dump truck B tidak mengenakan sabuk keselamatan, yang berujung pada terlemparnya dan tergencetnya, dan kecepatan dump truck A di atas 100 km/jam dalam kondisi overload, yang merusak kendaraan berhenti lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
22.0,"Fatalitas dalam kecelakaan ini terjadi karena pengemudi dump truck B tidak menggunakan sabuk keselamatan, mengakibatkan terlemparnya dan tergencetnya, dan kecepatan dump truck A yang lebih dari 100 km/jam dengan kondisi overload, merusak kendaraan lain yang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
23.0,"Penyebab fatalitas kecelakaan ini adalah tidak adanya penggunaan sabuk keselamatan oleh pengemudi dump truck B yang berakibat terlempar dan tergencet, serta kecepatan tinggi dump truck A di atas 100 km/jam dalam kondisi overload yang merusak kendaraan lain yang sedang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
24.0,"Kecelakaan ini menjadi fatal karena dua faktor: pertama, pengemudi dump truck B tidak memakai sabuk keselamatan, mengakibatkan ia terlempar dan tergencet, dan kedua, kecepatan tinggi dump truck A di atas 100 km/jam dengan kondisi overload yang merusak kendaraan berhenti lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
25.0,"Fatalitas kecelakaan ini disebabkan oleh pengemudi dump truck B yang tidak menggunakan sabuk keselamatan, mengakibatkan terlemparnya dan tergencetnya, serta kecepatan dump truck A yang melebihi 100 km/jam dalam keadaan overload, merusak kendaraan berhenti lainnya.","[1.0, 0.0, 0.0, 0.0, 0.0]"
26.0,"Dua hal menyebabkan fatalitas kecelakaan ini: pertama, pengemudi dump truck B tidak mengenakan sabuk keselamatan, menyebabkan ia terlempar dan tergencet; kedua, kecepatan dump truck A di atas 100 km/jam dengan kondisi overload yang merusak kendaraan berhenti lain.","[1.0, 0.0, 0.0, 0.0, 0.0]"
27.0,"Kecelakaan ini berakibat fatal akibat dua faktor: pengemudi dump truck B tidak menggunakan sabuk keselamatan, yang berujung pada terlemparnya dan tergencetnya, dan kecepatan dump truck A yang melebihi 100 km/jam dalam kondisi overload, menghancurkan kendaraan berhenti lainnya.","[1.0, 0.0, 0.0, 0.0, 0.0]"
28.0,"Fatalitas kecelakaan ini disebabkan oleh pengemudi dump truck B yang tidak memakai sabuk keselamatan, mengakibatkan terlemparnya dan tergencetnya, dan kecepatan tinggi dump truck A di atas 100 km/jam dengan kondisi overload, merusak kendaraan berhenti lainnya.","[1.0, 0.0, 0.0, 0.0, 0.0]"
29.0,"Penyebab fatalitas kecelakaan ini melibatkan dua aspek: pengemudi dump truck B yang tidak menggunakan sabuk keselamatan, mengakibatkan terlemparnya dan tergencetnya, serta kecepatan tinggi dump truck A di atas 100 km/jam dengan kondisi overload yang merusak kendaraan berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
30.0,"Kecelakaan ini menjadi fatal karena pengemudi dump truck B tidak mengenakan sabuk keselamatan, mengakibatkan terlemparnya dan tergencetnya, dan kecepatan dump truck A yang melebihi 100 km/jam dengan keadaan overload, menghancurkan kendaraan lain yang sedang berhenti.","[1.0, 0.0, 0.0, 0.0, 0.0]"
,"Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari faktor manusia, pengemudi mobil bus PO. Sinar Jaya B 7166 TGA yang mengemudikan kendaraan kurang waspada, mengantuk dan lelah serta tidak cakapnya dalam menghadapi kondisi kritis yang datang secara tiba – tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
1.0,"Kesimpulan yang dapat diambil adalah bahwa penyebab utama kecelakaan ini berkaitan dengan faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, lelah, dan tidak mampu mengatasi kondisi kritis yang muncul secara tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
2.0,"Dapat disimpulkan bahwa kemungkinan penyebab kecelakaan ini terletak pada faktor manusia, di mana pengemudi bus PO. Sinar Jaya B 7166 TGA menunjukkan kurangnya kewaspadaan, kelelahan, dan ketidakmampuan menghadapi kondisi darurat yang tidak terduga.","[0.0, 0.0, 0.0, 1.0, 0.0]"
3.0,"Kemungkinan penyebab kecelakaan ini adalah faktor manusia, khususnya pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, lelah, dan tidak memiliki kecakapan dalam menangani situasi kritis yang muncul tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
4.0,"Kemungkinan besar, kecelakaan ini disebabkan oleh faktor manusia, yakni pengemudi bus PO. Sinar Jaya B 7166 TGA yang tidak cukup waspada, mengantuk, lelah, dan kurang mampu menghadapi kondisi kritis yang tak terduga.","[0.0, 0.0, 0.0, 1.0, 0.0]"
5.0,"Penyebab kemungkinan kecelakaan ini dapat ditelusuri pada faktor manusia, di mana pengemudi bus PO. Sinar Jaya B 7166 TGA tidak waspada, mengantuk, dan lelah, serta tidak dapat menangani kondisi darurat yang tiba-tiba muncul.","[0.0, 0.0, 0.0, 1.0, 0.0]"
6.0,"Sebagai kesimpulan, penyebab kecelakaan ini kemungkinan besar bersumber dari faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, dan lelah, serta tidak efektif dalam menanggapi situasi darurat mendadak.","[0.0, 0.0, 0.0, 1.0, 0.0]"
7.0,"Dengan demikian, penyebab kecelakaan ini kemungkinan besar adalah faktor manusia, khususnya pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, lelah, dan tidak dapat mengatasi kondisi kritis yang muncul secara mendadak.","[0.0, 0.0, 0.0, 1.0, 0.0]"
8.0,"Kesimpulan yang ditarik adalah bahwa kecelakaan ini kemungkinan disebabkan oleh faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang tidak waspada, mengalami kelelahan dan mengantuk, dan tidak mampu menangani situasi kritis secara mendadak.","[0.0, 0.0, 0.0, 1.0, 0.0]"
9.0,"Kemungkinan penyebab kecelakaan ini berkaitan dengan faktor manusia, dimana pengemudi bus PO. Sinar Jaya B 7166 TGA kurang waspada, mengantuk, dan lelah, serta tidak efisien dalam menghadapi kondisi darurat yang muncul secara tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
10.0,"Kemungkinan penyebab kecelakaan ini adalah faktor manusia, khususnya pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, lelah, dan mengantuk, serta tidak kompeten dalam menanggapi situasi darurat yang tidak terduga.","[0.0, 0.0, 0.0, 1.0, 0.0]"
11.0,"Penyebab kecelakaan ini dapat disimpulkan sebagai faktor manusia, yakni pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, lelah, dan tidak mampu mengatasi situasi darurat yang muncul secara tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
12.0,"Dari hasil investigasi, kemungkinan penyebab kecelakaan ini adalah faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, dan lelah, serta tidak cakap dalam menghadapi situasi kritis yang tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
13.0,"Kesimpulan yang ditarik adalah bahwa kecelakaan ini kemungkinan disebabkan oleh faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang menunjukkan kurangnya kewaspadaan, kelelahan, mengantuk, dan ketidakmampuan menghadapi kondisi darurat yang mendadak.","[0.0, 0.0, 0.0, 1.0, 0.0]"
14.0,"Dapat disimpulkan bahwa penyebab kecelakaan ini terutama adalah faktor manusia, dimana pengemudi bus PO. Sinar Jaya B 7166 TGA kurang waspada, mengantuk, dan lelah, serta tidak mampu menghadapi kondisi darurat yang tak terduga.","[0.0, 0.0, 0.0, 1.0, 0.0]"
15.0,"Sebagai kesimpulan, penyebab kecelakaan ini kemungkinan besar berasal dari faktor manusia, khususnya pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, merasa lelah dan mengantuk, serta tidak mampu menangani situasi kritis secara tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
16.0,"Dari analisis, dapat disimpulkan bahwa kecelakaan ini kemungkinan disebabkan oleh faktor manusia: pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, dan lelah, tidak mampu menghadapi situasi darurat yang muncul tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
17.0,"Penyebab kemungkinan kecelakaan ini dapat ditelusuri pada faktor manusia, dengan pengemudi bus PO. Sinar Jaya B 7166 TGA yang kurang waspada, mengantuk, dan lelah, serta tidak cakap dalam menangani situasi darurat mendadak.","[0.0, 0.0, 0.0, 1.0, 0.0]"
18.0,"Kecelakaan ini kemungkinan disebabkan oleh faktor manusia, yaitu pengemudi bus PO. Sinar Jaya B 7166 TGA yang tidak sepenuhnya waspada, merasa lelah dan mengantuk, serta tidak efektif dalam menangani situasi kritis yang muncul secara tiba-tiba.","[0.0, 0.0, 0.0, 1.0, 0.0]"
19.0,"Kemungkinan penyebab kecelakaan ini adalah faktor manusia, dimana pengemudi bus PO. Sinar Jaya B 7166 TGA kurang waspada, mengantuk, lelah, dan tidak memiliki keahlian dalam mengatasi kondisi darurat yang tak terduga.","[0.0, 0.0, 0.0, 1.0, 0.0]"
