text,label
kemudi mobil bus milik terampil alam cukup tidak mampu kemudi baik medan jalan ekstrem,UA
celaka oleh kemudi kurang terampil tidak alam kemudi mobil bus medan jalan ekstrem,UA
kurang terampil alam kemudi mobil bus salah kendara medan jalan ekstrem,UA
kemudi mobil bus milik alam mampu pada tidak mampu kemudi kendara baik medan jalan ekstrem,UA
faktor manusia upa kurang skill alam kemudi mobil bus ketidaksesuaian kendara medan jalan ekstrem,UA
kemudi tidak milik terampil alam cukup jadi ketidaksesuaian kemudi mobil bus medan jalan ekstrem,UA
kurang skill alam kemudi mobil bus jadi faktor utama salah kemudi medan jalan ekstrem,UA
faktor manusia terampil alam kemudi mobil bus tidak sebab ketidaksesuaian kendara medan jalan ekstrem,UA
celaka jadi kemudi mobil bus milik terampil alam cukup hadap medan jalan ekstrem,UA
kemudi mobil bus milik skill alam sehingga jadi salah kemudi medan jalan ekstrem,UA
kurang mampu alam kemudi mobil bus jadi ketidaksesuaian kendara medan jalan ekstrem,UA
kemudi kurang terampil tidak milik alam cukup salah kemudi mobil bus medan jalan ekstrem,UA
faktor manusia upa kurang terampil alam kemudi mobil bus jadi utama ketidaksesuaian kendara medan jalan ekstrem,UA
kemudi mobil bus milik terampil dan alam cukup hadap tantang medan jalan ekstrem,UA
kurang skill alam kemudi mobil bus salah kendara medan jalan ekstrem,UA
kemudi mobil bus mampu hadap medan jalan ekstrem kurang terampil alam pada,UA
celaka jadi kemudi mobil bus milik skill cukup alam pada kendara medan jalan ekstrem,UA
kurang terampil alam kemudi mobil bus jadi utama ketidaksesuaian kendara medan jalan ekstrem,UA
kemudi mobil bus milik mampu pada alam cukup jadi salah kemudi medan jalan ekstrem,UA
kurang alam terampil kemudi mobil bus ketidaksesuaian kendara medan jalan ekstrem,UA
kemudi mobil bus milik skill dan alam cukup kemudi kendara medan jalan ekstrem,UA
faktor manusia upa kurang terampil alam kemudi mobil bus ketidaksesuaian kendara medan jalan ekstrem,UA
hasil investigasi simpul celaka oleh kemudi alami lelah ini akibat kemudi hilang kendali dahulu kendara depan tabrak mobil truk laju arah yang lawan itu pick up sesuai untuk,PRE
hasil investigasi tunjuk celaka jadi kemudi alami lelah hilang kendali dahulu kendara depan tabrak truk arah lawan,PRE
celaka oleh lelah kemudi yang hilang kendali coba kendara dan tabrak truk arah lawan,PRE
kemudi lelah hilang kendali dahulu kendara depan akibat celaka truk yang datang arah lawan,PRE
hasil investigasi ungkap lelah kemudi sebab hilang kendali kendara dahulu jadi tabrak truk arah lawan,PRE
lelah kemudi jadi utama celaka mana kendara hilang kendali dahulu tabrak truk arah lawan,PRE
celaka jadi kemudi yang lelah dapat kendali kendara dahulu tabrak truk arah lawan,PRE
kemudi alami lelah hilang kendali dahulu kendara sehingga jadi tabrak truk arah lawan,PRE
hasil investigasi simpul lelah kemudi buat kendara hilang kendali dahulu tabrak truk arah lawan,PRE
kemudi lelah hilang kendali kendara dahulu tabrak truk yang laju arah lawan,PRE
celaka oleh lelah kemudi yang buat dapat kendali kendara dahulu tabrak truk arah lawan,PRE
kemudi alami lelah kemudi hilang kendali kendara dahulu tabrak truk arah lawan,PRE
celaka jadi akibat lelah kemudi kendara hilang kendali dahulu tabrak truk arah yang lawan,PRE
kemudi yang lelah mampu kendali kendara dahulu tabrak truk arah lawan,PRE
hasil investigasi tunjuk lelah kemudi jadi faktor utama sebab kendara hilang kendali dahulu tabrak truk arah lawan,PRE
lelah kemudi buat hilang kendali coba kendara depan tabrak truk datang arah lawan,PRE
kemudi hilang kendali kendara lelah celaka truk laju arah lawan dahulu,PRE
celaka jadi kemudi yang lelah hilang kendali dahulu kendara dan tabrak truk arah lawan,PRE
lelah kemudi jadi hilang kendali kendara dahulu jadi tabrak truk laju arah lawan,PRE
hasil investigasi nyata celaka oleh lelah kemudi yang hilang kendali kendara dahulu tabrak truk arah lawan,PRE
celaka jadi kemudi yang lelah mampu kendali kendara dahulu tabrak truk arah lawan,PRE
kemudi alami lelah hilang kendali dahulu kendara akibat tabrak truk datang arah lawan,PRE
lelah kemudi jadi utama celaka mana kendara hilang kendali dahulu tabrak truk arah lawan,PRE
celaka sebab kemudi yang alami lelah tidak mampu kendali kendara dahulu tabrak truk arah lawan,PRE
hasil investigasi tunjuk lelah kemudi sebab hilang kendali kendara dahulu jadi tabrak truk laju arah lawan,PRE
kemudi yang lelah hilang kendali dahulu kendara tabrak truk arah lawan sebab celaka,PRE
celaka oleh lelah kemudi yang akibat hilang kendali kendara dahulu tabrak truk arah lawan,PRE
hasil investigasi simpul lelah kemudi buat kendara hilang kendali dahulu tabrak truk arah lawan,PRE
kemudi alami lelah hilang kendali dahulu tabrak truk laju arah lawan hindar,PRE
celaka jadi kemudi yang lelah hilang kendali dahulu kendara dan tabrak truk arah lawan,PRE
kemudi yang lelah hilang kendali kendara dahulu tabrak truk arah lawan celaka fatal,PRE
kondisi muka ruas jalan sama lokasi jadi celaka mana muka ruas jalan semarang kalong lebih tinggi banding kalong semarang tinggi median jalan tetap tidak ada tinggi akibat kendara arah semarang kalong dengan mudah pindah jalur arah lawan balik kendara lintas arah kalong semarang terima efek silau lampu kendara datang arah lawan,PRE
kondisi muka ruas jalan tidak rata lokasi celaka muka jalan semarang kalong lebih tinggi kalong semarang kendara semarang kalong lebih mudah pindah jalur,PRE
muka ruas jalan tidak sejajar lokasi celaka mana jalan semarang kalong lebih tinggi banding kalong semarang buat kendara pindah jalur mudah,PRE
beda tinggi muka jalan ruas semarang kalong kalong semarang tinggi median kendara lebih mudah pindah jalur,PRE
jalan semarang kalong lebih tinggi banding kalong semarang median jalan tetap mudah kendara pindah jalur arah lawan,PRE
ketidakseimbangan tinggi muka jalan semarang kalong kalong semarang picu kendara semarang kalong mudah pindah jalur,PRE
kendara semarang kalong cenderung mudah lintas arah lawan beda tinggi muka ruas jalan,PRE
tinggi jalan tidak sama semarang kalong kalong semarang akibat kendara mudah pindah jalur,PRE
median jalan tidak tinggi antara semarang kalong kalong semarang besar risiko kendara pindah jalur,PRE
ketidaksamaan muka jalan lokasi celaka kendara semarang kalong lebih mudah pindah jalur arah lawan,PRE
ruas jalan semarang kalong lebih tinggi kalong semarang mungkin kendara laju arah lawan mudah,PRE
beda tinggi jalan arah semarang kalong kalong semarang tinggi median tingkat risiko alih jalur,PRE
lokasi celaka tunjuk beda tinggi jalan semarang kalong kalong semarang mudah kendara lintas jalur lawan,PRE
muka ruas jalan tidak rata lokasi celaka buat kendara semarang kalong lebih mudah pasuk jalur lawan,PRE
beda tinggi ruas jalan semarang kalong kalong semarang potensi pindah jalur kendara,PRE
kondisi jalan tinggi sama semarang kalong kalong semarang picu kendara arah semarang lebih mudah pindah jalur,PRE
muka jalan lebih tinggi semarang kalong banding kalong semarang kendara semarang mudah pindah jalur,PRE
ruas jalan semarang kalong lebih tinggi arah lawan mudah kendara pindah jalur hambat,PRE
tinggi median jalan beda tinggi muka ruas jalan mudah kendara semarang kalong pasuk jalur lawan,PRE
kondisi jalan tidak rata kendara arah semarang kalong mudah pindah jalur balik,PRE
kendara semarang kalong pindah jalur arah kalong semarang beda tinggi jalan,PRE
median jalan tetap tinggi tingkat risiko pindah jalur akibat beda tinggi muka jalan,PRE
beda tinggi ruas jalan semarang kalong banding kalong semarang kendara semarang lebih mudah alih jalur,PRE
kendara semarang kalong lintas jalur lawan mudah akibat beda tinggi jalan median tetap,PRE
tinggi ruas jalan semarang kalong lebih tinggi banding arah balik mudah pindah jalur kendara,PRE
ubah median jalan beda tinggi semarang kalong kalong semarang mudah kendara pindah jalur,PRE
ketidakseimbangan muka jalan semarang kalong mudah kendara laju jalur lawan,PRE
muka jalan lebih tinggi semarang kalong kendara lebih rentan pindah jalur arah lawan,PRE
kondisi jalan tidak sejajar mudah kendara semarang kalong lintas arah kalong semarang,PRE
tinggi ruas jalan tidak tara semarang kalong kalong semarang tingkat risiko pindah jalur kendara,PRE
ketidaksejajaran tinggi jalan kendara semarang kalong pasuk jalur lawan mudah,PRE
demikian simpul mungkin probability cause jadi peristiwa celaka adalah sumber kendara sepeda motor putar perhati kondisi lalu lintas arah lawan kemudi mobil bus kemudi kendara cepat tinggi kurang waspada sigap tidak ambil putus tepat hadap situasi darurat,PRE
demikian simpul sebab celaka asal kendara sepeda motor putar perhati lalu lintas arah lawan kemudi bus laju cepat tinggi kurang waspada hadap situasi darurat,PRE
simpul celaka mungkin oleh kendara sepeda motor tidak perhati lalu lintas putar kemudi bus tidak waspada situasi kritis,PRE
mungkin celaka adalah kendara sepeda motor tidak lihat kondisi lalu lintas putar kemudi bus laju cepat kesiap hadap darurat,PRE
celaka duga jadi kendara sepeda motor belok perhati arus lalu lintas kemudi bus kurang sigap kendara cepat tinggi,PRE
simpul celaka sebab kendara sepeda motor putar perhati lalu lintas kemudi bus tidak sigap kendali kendara kondisi darurat,PRE
celaka mungkin jadi akibat kendara sepeda motor tidak perhati kendara saat putar kemudi bus kemudi terlalu cepat siaga cukup,PRE
celaka libat kendara motor kurang perhati kondisi lalu lintas putar kemudi bus kemudi cepat tinggi kurang waspada,PRE
simpul tunjuk celaka sebab kendara motor tidak perhati arus lalu lintas belok kemudi bus tidak waspada hadap darurat,PRE
celaka jadi kendara motor perhati lalu lintas arah lawan belok kemudi bus kurang sigap kemudi terlalu cepat,PRE
duga celaka sebab kendara motor ceroboh putar kemudi bus tidak ambil putus tepat hadap situasi darurat,PRE
kendara motor tidak perhati lalu lintas putar kemudi bus laju cepat waspada jadi mungkin celaka,PRE
mungkin besar celaka sebab kendara motor tidak waspada putar kemudi bus tidak sigap kondisi desak,PRE
utama celaka adalah kendara motor belok perhati lalu lintas kemudi bus laju terlalu cepat kurang siap hadap darurat,PRE
celaka picu kendara motor putar sembarang perhati kendara dan kemudi bus tidak sigap hadap situasi darurat,PRE
kendara sepeda motor ceroboh putar kemudi bus laju cepat waspada jadi faktor utama celaka,PRE
celaka libat kendara motor tidak perhati arus lalu lintas arah lawan kemudi bus kurang waspada kendara,PRE
kendara motor tidak lihat kondisi lalu lintas belok kemudi bus kemudi cepat tinggi celaka,PRE
celaka sebab kurang waspada kendara motor putar ketidaksiapan kemudi bus laju cepat tinggi,PRE
kemudi bus tidak sigap kendara cepat kendara motor tidak perhati lalu lintas arah lawan jadi utama celaka,PRE
celaka akibat kendara motor tidak perhati arus lalu lintas belok kemudi bus tidak ambil putus tepat,PRE
salah kendara motor putar perhati lalu lintas kemudi bus laju cepat jadi celaka,PRE
celaka sebab kendara sepeda motor tidak waspada hadap arus lalu lintas putar kemudi bus kurang siap hadap situasi darurat,PRE
kemudi bus laju terlalu cepat tidak sigap hadap darurat jadi faktor celaka selain kendara motor kurang perhati lalu lintas,PRE
duga celaka adalah kendara sepeda motor tidak perhati arus lalu lintas belok kemudi bus kurang waspada situasi kritis,PRE
celaka mungkin oleh kendara motor tidak hatihati putar kemudi bus tidak sigap ambil tindak darurat,PRE
faktor utama celaka adalah kendara motor belok sembarang perhati lalu lintas kemudi bus tidak cukup sigap hadap kondisi darurat,PRE
celaka duga libat kendara motor kurang hatihati belok kemudi bus laju cepat tinggi waspada,PRE
celaka jadi kendara motor perhati lalu lintas putar kemudi bus tidak siap hadap desak,PRE
kendara motor tidak perhati lalu lintas arah lawan belok kemudi bus kurang waspada kondisi darurat jadi celaka,PRE
mungkin celaka adalah kendara motor ceroboh putar kemudi bus laju cepat sigap ambil putus,PRE
neng cepat kendara kurang tepat jalur turun panjang bawen mana mengunakan gigi rendah bantu engine brake material pipaselang udara tabung hubung master sentralservo kondisi material original sebut bukti jadi puntir pipa dapat akibat kecil diameter pipa salur udara kapasitas udara dorong servo master sentral jadi kurang,UA
ning cepat tidak sesuai jalur turun panjang bawen harus gigi rendah manfaat engine brake jadi salah satu faktor,UA
turun panjang bawen kemudi guna gigi rendah manfaat engine brake guna ning tidak tepat temu,UA
salah guna ning jalur turun panjang bawen mana pakai gigi rendah bantu engine brake jadi salah satu,UA
jalur turun panjang bawen gigi rendah engine brake mesti terap guna ning tidak tepat temu,UA
gigi rendah bantu engine brake perlu jalur turun panjang bawen hal tidak terap baik,UA
jalur bawen milik turun panjang ning cepat kendara tidak sesuai jadi faktor,UA
di turun panjang bawen gigi rendah engine brake tetapi temu ning tidak tepat,UA
salah pilih ning jalur turun panjang bawen mana guna gigi rendah engine brake jadi perhati utama,UA
jalur turun panjang bawen butuh gigi rendah engine brake temu salah operasi ning,UA
operasi ning turun panjang bawen tidak sesuai mana manfaat gigi rendah jadi potensial,UA
ning salah jalur turun panjang bawen ideal gigi rendah engine brake jadi masalah utama,UA
turun panjang bawen butuh manfaat gigi rendah engine brake salah pilih ning temu,UA
salah pilih ning jalur turun panjang bawen mana guna gigi rendah bantu engine brake jadi potensial,UA
kemudi gigi rendah engine brake turun panjang bawen temu guna ning salah,UA
jalur bawen turun panjang temu ning tidak sesuai butuh gigi rendah engine brake,UA
material pipa udara hubung tabung master sentral bukan material original bukti jadi puntir kecil diameter pipa,UA
pipa selang udara tidak original puntir diameter salur udara kecil kurang kapasitas udara servo,UA
material pipa udara tabung master sentral tidak original alami puntir akibat kapasitas udara dorong servo kurang,UA
puntir pipa udara akibat material tidak original kurang kapasitas udara dorong servo master sentral,UA
material selang udara tidak asli salur tabung master sentral bukti alami puntir kurang kapasitas udara,UA
selang udara material original alami puntir diameter salur udara kecil kurang kapasitas udara servo,UA
material pipa tidak asli salur udara puntir kurang kapasitas udara tuju master sentral,UA
selang udara hubung tabung master sentral alami puntir akibat material tidak original kapasitas udara kurang,UA
pipa udara tidak original tabung master sentral bukti alami puntir diameter salur udara kecil,UA
selang udara material asli jalur tabung master sentral kurang kapasitas udara akibat puntir,UA
material tidak original selang udara akibat puntir kecil diameter salur udara tuju master sentral,UA
pipa udara material tidak asli bukti alami puntir kurang kapasitas udara tuju servo master sentral,UA
material selang udara tidak original puntir kapasitas udara dorong servo jadi kurang,UA
puntir selang udara akibat material asli kecil diameter salur udara kurang kapasitas dorong udara servo,UA
